chunk_id,document_id,website_id,version,page_id,page_type,chunk_index,text,source_path
W001_V06_P03_C1,W001_V06_P03,W001,V06,P03,policy,1,Reference EDU-01-000-06-03-14599 governs the operating policy for Atlas Education North. The module workflow supports enrolment and records module information under the North operating profile. Version 6 specifies a threshold of 75 units and a listed service value of 322 units.,/policy/EDU-01-000/v6/
W001_V06_P03_C2,W001_V06_P03,W001,V06,P03,policy,2,"The scheduled operating point is Friday at 11:00, with a standard handling duration of 139 minutes. For submission, the requester follows the site-specific verification route associated with reference EDU-01-000-06-03-14599.",/policy/EDU-01-000/v6/
W001_V06_P04_C1,W001_V06_P04,W001,V06,P04,support,1,Reference EDU-01-000-06-04-14912 governs the support procedure for Atlas Education North. The assessment workflow supports enrolment and records certificate information under the North operating profile. Version 6 specifies a threshold of 72 units and a listed service value of 214 units.,/support/EDU-01-000/v6/
W001_V06_P04_C2,W001_V06_P04,W001,V06,P04,support,2,"The scheduled operating point is Wednesday at 09:00, with a standard handling duration of 90 minutes. For attendance, the requester follows the site-specific verification route associated with reference EDU-01-000-06-04-14912.",/support/EDU-01-000/v6/
W001_V06_P05_C1,W001_V06_P05,W001,V06,P05,faq,1,Reference EDU-01-000-06-05-15225 governs the frequently asked questions for Atlas Education North. The scholarship workflow supports enrolment and records lab information under the North operating profile. Version 6 specifies a threshold of 69 units and a listed service value of 106 units.,/faq/EDU-01-000/v6/
W001_V06_P05_C2,W001_V06_P05,W001,V06,P05,faq,2,"The scheduled operating point is Monday at 07:00, with a standard handling duration of 41 minutes. For withdrawal, the requester follows the site-specific verification route associated with reference EDU-01-000-06-05-15225.",/faq/EDU-01-000/v6/
W001_V06_P06_C1,W001_V06_P06,W001,V06,P06,requirements,1,Reference EDU-01-000-06-06-15538 governs the eligibility and requirements for Atlas Education North. The lab workflow supports verification and records assessment information under the North operating profile. Version 6 specifies a threshold of 66 units and a listed service value of 419 units.,/requirements/EDU-01-000/v6/
W001_V06_P06_C2,W001_V06_P06,W001,V06,P06,requirements,2,"The scheduled operating point is Saturday at 12:00, with a standard handling duration of 173 minutes. For enrolment, the requester follows the site-specific verification route associated with reference EDU-01-000-06-06-15538.",/requirements/EDU-01-000/v6/
W001_V06_P07_C1,W001_V06_P07,W001,V06,P07,schedule,1,Reference EDU-01-000-06-07-15851 governs the timing and scheduling for Atlas Education North. The certificate workflow supports verification and records module information under the North operating profile. Version 6 specifies a threshold of 63 units and a listed service value of 311 units.,/schedule/EDU-01-000/v6/
W001_V06_P07_C2,W001_V06_P07,W001,V06,P07,schedule,2,"The scheduled operating point is Thursday at 10:00, with a standard handling duration of 124 minutes. For verification, the requester follows the site-specific verification route associated with reference EDU-01-000-06-07-15851.",/schedule/EDU-01-000/v6/
W001_V06_P08_C1,W001_V06_P08,W001,V06,P08,security,1,Reference EDU-01-000-06-08-16164 governs the security and access for Atlas Education North. The course workflow supports verification and records certificate information under the North operating profile. Version 6 specifies a threshold of 60 units and a listed service value of 203 units.,/security/EDU-01-000/v6/
W001_V06_P08_C2,W001_V06_P08,W001,V06,P08,security,2,"The scheduled operating point is Tuesday at 08:00, with a standard handling duration of 75 minutes. For submission, the requester follows the site-specific verification route associated with reference EDU-01-000-06-08-16164.",/security/EDU-01-000/v6/
W001_V06_P09_C1,W001_V06_P09,W001,V06,P09,services,1,Reference EDU-01-000-06-09-16477 governs the available services for Atlas Education North. The module workflow supports submission and records scholarship information under the North operating profile. Version 6 specifies a threshold of 57 units and a listed service value of 95 units.,/services/EDU-01-000/v6/
W001_V06_P09_C2,W001_V06_P09,W001,V06,P09,services,2,"The scheduled operating point is Sunday at 13:00, with a standard handling duration of 26 minutes. For attendance, the requester follows the site-specific verification route associated with reference EDU-01-000-06-09-16477.",/services/EDU-01-000/v6/
W001_V06_P10_C1,W001_V06_P10,W001,V06,P10,contact,1,Reference EDU-01-000-06-10-16790 governs the contact information for Atlas Education North. The assessment workflow supports submission and records assessment information under the North operating profile. Version 6 specifies a threshold of 54 units and a listed service value of 408 units.,/contact/EDU-01-000/v6/
W001_V06_P10_C2,W001_V06_P10,W001,V06,P10,contact,2,"The scheduled operating point is Friday at 11:00, with a standard handling duration of 158 minutes. For withdrawal, the requester follows the site-specific verification route associated with reference EDU-01-000-06-10-16790.",/contact/EDU-01-000/v6/
W001_V07_P01_C1,W001_V07_P01,W001,V07,P01,overview,1,Reference EDU-01-000-07-01-14982 governs the service overview for Atlas Education North. The course workflow supports enrolment and records course information under the North operating profile. Version 7 specifies a threshold of 63 units and a listed service value of 284 units.,/overview/EDU-01-000/v7/
W001_V07_P01_C2,W001_V07_P01,W001,V07,P01,overview,2,"The scheduled operating point is Wednesday at 09:00, with a standard handling duration of 160 minutes. For attendance, the requester follows the site-specific verification route associated with reference EDU-01-000-07-01-14982.",/overview/EDU-01-000/v7/
W001_V07_P02_C1,W001_V07_P02,W001,V07,P02,pricing,1,Reference EDU-01-000-07-02-15295 governs the pricing and commercial terms for Atlas Education North. The module workflow supports enrolment and records lab information under the North operating profile. Version 7 specifies a threshold of 60 units and a listed service value of 176 units.,/pricing/EDU-01-000/v7/
W001_V07_P02_C2,W001_V07_P02,W001,V07,P02,pricing,2,"The scheduled operating point is Monday at 07:00, with a standard handling duration of 111 minutes. For withdrawal, the requester follows the site-specific verification route associated with reference EDU-01-000-07-02-15295.",/pricing/EDU-01-000/v7/
W001_V07_P03_C1,W001_V07_P03,W001,V07,P03,policy,1,Reference EDU-01-000-07-03-15608 governs the operating policy for Atlas Education North. The assessment workflow supports verification and records assessment information under the North operating profile. Version 7 specifies a threshold of 57 units and a listed service value of 68 units.,/policy/EDU-01-000/v7/
W001_V07_P03_C2,W001_V07_P03,W001,V07,P03,policy,2,"The scheduled operating point is Saturday at 12:00, with a standard handling duration of 62 minutes. For enrolment, the requester follows the site-specific verification route associated with reference EDU-01-000-07-03-15608.",/policy/EDU-01-000/v7/
W001_V07_P04_C1,W001_V07_P04,W001,V07,P04,support,1,Reference EDU-01-000-07-04-15921 governs the support procedure for Atlas Education North. The scholarship workflow supports verification and records module information under the North operating profile. Version 7 specifies a threshold of 54 units and a listed service value of 381 units.,/support/EDU-01-000/v7/
W001_V07_P04_C2,W001_V07_P04,W001,V07,P04,support,2,"The scheduled operating point is Thursday at 10:00, with a standard handling duration of 194 minutes. For verification, the requester follows the site-specific verification route associated with reference EDU-01-000-07-04-15921.",/support/EDU-01-000/v7/
W001_V07_P05_C1,W001_V07_P05,W001,V07,P05,faq,1,Reference EDU-01-000-07-05-16234 governs the frequently asked questions for Atlas Education North. The lab workflow supports verification and records certificate information under the North operating profile. Version 7 specifies a threshold of 51 units and a listed service value of 273 units.,/faq/EDU-01-000/v7/
W001_V07_P05_C2,W001_V07_P05,W001,V07,P05,faq,2,"The scheduled operating point is Tuesday at 08:00, with a standard handling duration of 145 minutes. For submission, the requester follows the site-specific verification route associated with reference EDU-01-000-07-05-16234.",/faq/EDU-01-000/v7/
W001_V07_P06_C1,W001_V07_P06,W001,V07,P06,requirements,1,Reference EDU-01-000-07-06-16547 governs the eligibility and requirements for Atlas Education North. The certificate workflow supports submission and records lab information under the North operating profile. Version 7 specifies a threshold of 48 units and a listed service value of 165 units.,/requirements/EDU-01-000/v7/
W001_V07_P06_C2,W001_V07_P06,W001,V07,P06,requirements,2,"The scheduled operating point is Sunday at 13:00, with a standard handling duration of 96 minutes. For attendance, the requester follows the site-specific verification route associated with reference EDU-01-000-07-06-16547.",/requirements/EDU-01-000/v7/
W001_V07_P07_C1,W001_V07_P07,W001,V07,P07,schedule,1,Reference EDU-01-000-07-07-16860 governs the timing and scheduling for Atlas Education North. The course workflow supports submission and records assessment information under the North operating profile. Version 7 specifies a threshold of 45 units and a listed service value of 57 units.,/schedule/EDU-01-000/v7/
W001_V07_P07_C2,W001_V07_P07,W001,V07,P07,schedule,2,"The scheduled operating point is Friday at 11:00, with a standard handling duration of 47 minutes. For withdrawal, the requester follows the site-specific verification route associated with reference EDU-01-000-07-07-16860.",/schedule/EDU-01-000/v7/
W001_V07_P08_C1,W001_V07_P08,W001,V07,P08,security,1,Reference EDU-01-000-07-08-17173 governs the security and access for Atlas Education North. The module workflow supports submission and records module information under the North operating profile. Version 7 specifies a threshold of 42 units and a listed service value of 370 units.,/security/EDU-01-000/v7/
